_id_x,userId,timestamp,sessionId,itemsCollected,pickupAttempts,timeNearInteractables,enemiesHit,damageDone,timeInCombat,distanceTraveled,timeOutOfCombat,timeSprinting,kills,died,rawJson.user_id,rawJson.session_id,rawJson.timestamp,rawJson.items_collected,rawJson.pickup_attempts,rawJson.time_near_interactables,rawJson.enemies_hit,rawJson.damage_done,rawJson.time_in_combat,rawJson.distance_traveled,rawJson.time_out_of_combat,rawJson.time_sprinting,rawJson.kills,rawJson.deaths,__v_x,death_count,_id_y,consentAgreed,apiKey,createdAt,__v_y,score_combat,score_collect,score_explore,score_total,pct_combat,pct_collect,pct_explore
69758ae2547a2b541d10f504,69758a65547a2b541d10f4ed,,unreal_1769310946758,0.2307692307692307,0.0476190476190476,0.1333333333333333,0.0,0.0,0.0819672131147541,0.6908543771103758,0.8852459016393444,0.360655737704918,0.0,False,69758a65547a2b541d10f4ed,unreal_1769310946758,2026-01-25T08:45:46.758Z,3,4,6,0,0.0,2.5,11596.174379291317,27.0,11.0,0,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.0819672131147541,0.4117216117216116,1.936756016454638,2.4304448412910036,0.033725189612291206,0.16940175095803175,0.7968730594296771
69758b00547a2b541d10f53e,69758a65547a2b541d10f4ed,,unreal_1769310976618,0.0,0.0238095238095238,0.0,0.0212765957446808,0.0298507462686567,0.0655737704918032,0.6572766545066838,0.9344262295081968,0.3770491803278689,0.0,False,69758a65547a2b541d10f4ed,unreal_1769310976618,2026-01-25T08:46:16.618Z,0,2,0,2,37.33333333333333,2.0,11032.56337895213,28.5,11.5,0,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.1167011125051407,0.0238095238095238,1.9687520643427496,2.109262700657414,0.05532791741340107,0.011288078911224695,0.9333840036753742
69758b1e547a2b541d10f577,69758a65547a2b541d10f4ed,,unreal_1769311006602,0.0,0.0476190476190476,0.1111111111111111,0.0638297872340425,0.0597014925373134,0.4754098360655738,0.4299419198132994,0.5081967213114754,0.2622950819672131,0.0666666666666666,False,69758a65547a2b541d10f4ed,unreal_1769311006602,2026-01-25T08:46:46.602Z,0,4,5,6,74.66666666666666,14.5,7216.689421547598,15.5,8.0,1,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.6656077825035962,0.15873015873015872,1.200433723091988,2.0247716643257427,0.32873226854705434,0.07839410316077122,0.5928736282921745
69758b3c547a2b541d10f5b9,69758a65547a2b541d10f4ed,,unreal_1769311036622,0.1538461538461538,0.0714285714285714,0.2,0.0,0.0,0.0,0.6578715604233274,0.9672131147540984,0.3114754098360656,0.0,False,69758a65547a2b541d10f4ed,unreal_1769311036622,2026-01-25T08:47:16.622Z,2,6,9,0,0.0,0.0,11042.549032915163,29.5,9.5,0,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.0,0.4252747252747252,1.9365600850134914,2.3618348102882165,0.0,0.18006116406711298,0.8199388359328871
69758b5a547a2b541d10f5f2,69758a65547a2b541d10f4ed,,unreal_1769311066626,0.0769230769230769,0.0714285714285714,0.1777777777777777,0.0638297872340425,0.0895522388059701,0.360655737704918,0.4775061852336638,0.639344262295082,0.2622950819672131,0.0666666666666666,False,69758a65547a2b541d10f4ed,unreal_1769311066626,2026-01-25T08:47:46.626Z,1,6,8,6,111.99999999999996,11.0,8015.068261303171,19.5,8.0,1,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.5807044304115971,0.32612942612942597,1.379145529495959,2.285979386036982,0.25402872570006746,0.1426650774374699,0.6033061968624626
69758b78547a2b541d10f63b,69758a65547a2b541d10f4ed,,unreal_1769311096603,0.0769230769230769,0.0595238095238095,0.1111111111111111,0.0851063829787234,0.1194029850746268,0.4426229508196722,0.4073111695748513,0.5245901639344263,0.1311475409836065,0.0666666666666666,False,69758a65547a2b541d10f4ed,unreal_1769311096603,2026-01-25T08:48:16.603Z,1,5,5,8,149.3333333333333,13.5,6836.826262545994,16.0,4.0,1,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.7137989855396889,0.2475579975579975,1.063048874492884,2.024405857590571,0.352596779377652,0.12228674236925928,0.5251164782530886
69758b96547a2b541d10f687,69758a65547a2b541d10f4ed,,unreal_1769311126627,0.0,0.0,0.0444444444444444,0.0425531914893617,0.0597014925373134,0.5737704918032788,0.4556025313951092,0.4262295081967213,0.2622950819672131,0.0666666666666666,False,69758a65547a2b541d10f4ed,unreal_1769311126627,2026-01-25T08:48:46.627Z,0,0,2,4,74.66666666666666,17.5,7647.409608667998,13.0,8.0,1,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.7426918424966205,0.0444444444444444,1.1441271215590436,1.9312634085001084,0.3845626853529125,0.0230131447884479,0.5924241698586397
69758bb4547a2b541d10f6d0,69758a65547a2b541d10f4ed,,unreal_1769311156619,0.3076923076923077,0.0595238095238095,0.0888888888888888,0.0,0.0,0.0,0.7508189386088715,0.9672131147540984,0.5409836065573771,0.0,False,69758a65547a2b541d10f4ed,unreal_1769311156619,2026-01-25T08:49:16.619Z,4,5,4,0,0.0,0.0,12602.695485262682,29.5,16.5,0,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.0,0.456105006105006,2.259015659920347,2.715120666025353,0.0,0.16798701133703023,0.8320129886629698
69758bd2547a2b541d10f72e,69758a65547a2b541d10f4ed,,unreal_1769311186620,0.3846153846153846,0.1071428571428571,0.4222222222222222,0.0,0.0,0.0,0.59986497731979,1.0,0.4098360655737705,0.0,False,69758a65547a2b541d10f4ed,unreal_1769311186620,2026-01-25T08:49:46.620Z,5,9,19,0,0.0,0.0,10068.89311481999,30.5,12.5,0,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.0,0.9139804639804638,2.0097010428935604,2.9236815068740243,0.0,0.31261286902542407,0.6873871309745759
69758bf0547a2b541d10f777,69758a65547a2b541d10f4ed,,unreal_1769311216633,0.1538461538461538,0.0952380952380952,0.2222222222222222,0.0,0.0,0.0,0.6825153445958588,0.9672131147540984,0.4098360655737705,0.0,False,69758a65547a2b541d10f4ed,unreal_1769311216633,2026-01-25T08:50:16.633Z,2,8,10,0,0.0,0.0,11456.201501653357,29.5,12.5,0,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.0,0.4713064713064712,2.0595645249237275,2.530870996230199,0.0,0.1862230323112063,0.8137769676887936
69758c0e547a2b541d10f802,69758a65547a2b541d10f4ed,,unreal_1769311246629,0.0769230769230769,0.0119047619047619,0.0666666666666666,0.1170212765957446,0.1641791044776119,0.5901639344262295,0.4545756998989994,0.4098360655737705,0.2459016393442623,0.0666666666666666,False,69758a65547a2b541d10f4ed,unreal_1769311246629,2026-01-25T08:50:46.629Z,1,1,3,11,205.3333333333333,18.0,7630.173969028799,12.5,7.5,1,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.9380309821662527,0.1554945054945054,1.1103134048170322,2.2038388924777905,0.42563500688184075,0.07055620355246653,0.5038087895656926
69758c2c547a2b541d10f861,69758a65547a2b541d10f4ed,,unreal_1769311276625,0.0769230769230769,0.0476190476190476,0.0888888888888888,0.0212765957446808,0.0149253731343283,0.1475409836065573,0.741064914653448,0.8360655737704918,0.5409836065573771,0.0666666666666666,False,69758a65547a2b541d10f4ed,unreal_1769311276625,2026-01-25T08:51:16.625Z,1,4,4,2,18.666666666666664,4.5,12438.971600122117,25.5,16.5,1,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.250409619152233,0.21343101343101328,2.1181140949813173,2.581954727564564,0.09698451195867117,0.0826625700104094,0.8203529180309194
69758c4a547a2b541d10f8f8,69758a65547a2b541d10f4ed,,unreal_1769311306635,0.1538461538461538,0.0714285714285714,0.0666666666666666,0.1702127659574468,0.1940298507462685,0.5901639344262295,0.3912200165739944,0.3934426229508196,0.2131147540983606,0.1333333333333333,False,69758a65547a2b541d10f4ed,unreal_1769311306635,2026-01-25T08:51:46.635Z,2,6,3,16,242.66666666666657,18.0,6566.731981690072,12.0,6.5,2,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,1.0877398844632782,0.2919413919413918,0.9977773936231746,2.3774586700278446,0.4575221004580234,0.12279556974926197,0.41968232979271464
69758c68547a2b541d10f9a0,69758a65547a2b541d10f4ed,,unreal_1769311336632,0.1538461538461538,0.0833333333333333,0.0888888888888888,0.0425531914893617,0.0597014925373134,0.2786885245901639,0.5292223347351881,0.7049180327868853,0.4098360655737705,0.0666666666666666,False,69758a65547a2b541d10f4ed,unreal_1769311336632,2026-01-25T08:52:16.632Z,2,7,4,4,74.66666666666666,8.5,8883.137579114502,21.5,12.5,1,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.4476098752835056,0.3260683760683759,1.643976433095844,2.4176546844477254,0.185142186832093,0.13486970582106148,0.6799881073468456
69758c86547a2b541d10fa50,69758a65547a2b541d10f4ed,,unreal_1769311366616,0.0769230769230769,0.0595238095238095,0.1333333333333333,0.0,0.0,0.0655737704918032,0.6016280127106085,0.918032786885246,0.5081967213114754,0.0,False,69758a65547a2b541d10f4ed,unreal_1769311366616,2026-01-25T08:52:46.616Z,1,5,6,0,0.0,2.0,10098.486132547265,28.0,15.5,0,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.0655737704918032,0.2697802197802197,2.0278575209073297,2.363211511179353,0.027747736578635242,0.11415830470696497,0.8580939587143998
6975928a547a2b541d11014f,69758a65547a2b541d10f4ed,,unreal_1769312906356,0.2307692307692307,0.0952380952380952,0.2666666666666666,0.0212765957446808,0.0298507462686567,0.0491803278688524,0.7124735624362419,0.918032786885246,0.5901639344262295,0.0,False,69758a65547a2b541d10f4ed,unreal_1769312906356,2026-01-25T09:18:26.356Z,3,8,12,2,37.33333333333333,1.5,11959.058152316766,28.0,18.0,0,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.10030766988218989,0.5926739926739926,2.2206702837477175,2.9136519463039,0.03442678526151167,0.2034127629505736,0.7621604517879147
697592a8547a2b541d11024b,69758a65547a2b541d10f4ed,,unreal_1769312936360,0.0,0.0714285714285714,0.0,0.1063829787234042,0.1492537313432835,0.6721311475409837,0.3673792562596139,0.3278688524590164,0.2950819672131147,0.1333333333333333,False,69758a65547a2b541d10f4ed,unreal_1769312936360,2026-01-25T09:18:56.360Z,0,6,0,10,186.6666666666666,20.5,6166.55848189002,10.0,9.0,2,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,1.0611011909410046,0.0714285714285714,0.9903300759317449,2.122859838301321,0.499845148415489,0.033647332781860634,0.46650751880265046
697592cb547a2b541d1103c3,69758a65547a2b541d10f4ed,,unreal_1769312971140,0.2307692307692307,0.1428571428571428,0.2222222222222222,0.0,0.0,0.0,0.606347609667764,0.9836065573770492,0.4262295081967213,0.0,False,69758a65547a2b541d10f4ed,unreal_1769312971140,2026-01-25T09:19:31.140Z,3,12,10,0,0.0,0.0,10177.705822149672,30.0,13.0,0,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.0,0.5958485958485957,2.0161836752415345,2.61203227109013,0.0,0.22811685844904156,0.7718831415509585
697592e9547a2b541d1104d4,69758a65547a2b541d10f4ed,,unreal_1769313001131,0.1538461538461538,0.0357142857142857,0.0222222222222222,0.0,0.0,0.0,0.8693331216412998,0.9836065573770492,0.7868852459016393,0.0,False,69758a65547a2b541d10f4ed,unreal_1769313001131,2026-01-25T09:20:01.131Z,2,3,1,0,0.0,0.0,14591.987553746916,30.0,24.0,0,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.0,0.2117826617826617,2.6398249249199885,2.8516075867026505,0.0,0.07426781397630823,0.9257321860236917
69759336547a2b541d1106f3,69758a65547a2b541d10f4ed,,unreal_1769313078196,0.3076923076923077,0.119047619047619,0.0666666666666666,0.0,0.0,0.0491803278688524,0.8439892006909497,0.9344262295081968,0.7540983606557378,0.0,False,69758a65547a2b541d10f4ed,unreal_1769313078196,2026-01-25T09:21:18.196Z,4,10,3,0,0.0,1.5,14166.583103065872,28.5,23.0,0,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.0491803278688524,0.4934065934065933,2.532513790854884,3.0751007121303298,0.01599307875506356,0.16045217363459205,0.8235547476103444
69759354547a2b541d110846,69758a65547a2b541d10f4ed,,unreal_1769313108224,0.3846153846153846,0.2142857142857142,0.1555555555555555,0.0,0.0,0.0327868852459016,0.616423246402038,0.9508196721311476,0.4918032786885246,0.0,False,69758a65547a2b541d10f4ed,unreal_1769313108224,2026-01-25T09:21:48.224Z,5,18,7,0,0.0,1.0,10346.828063282072,29.0,15.0,0,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.0327868852459016,0.7544566544566542,2.0590461972217105,2.846289736924266,0.011519166450472287,0.2650667093617563,0.7234141241877715
69759372547a2b541d110980,69758a65547a2b541d10f4ed,,unreal_1769313138192,0.0,0.0,0.0,0.0638297872340425,0.0895522388059701,0.4262295081967213,0.4903506456701811,0.5573770491803279,0.1967213114754098,0.0666666666666666,False,69758a65547a2b541d10f4ed,unreal_1769313138192,2026-01-25T09:22:18.192Z,0,0,0,6,111.99999999999996,13.0,8230.665944352904,17.0,6.0,1,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.6462782009034005,0.0,1.2444490063259188,1.8907272072293193,0.34181461949260233,0.0,0.6581853805073976
69759390547a2b541d110ae6,69758a65547a2b541d10f4ed,,unreal_1769313168198,0.3846153846153846,0.1428571428571428,0.0666666666666666,0.0,0.0,0.0,0.7609115155467765,0.9836065573770492,0.5901639344262295,0.0,False,69758a65547a2b541d10f4ed,unreal_1769313168198,2026-01-25T09:22:48.198Z,5,12,3,0,0.0,0.0,12772.10207221648,30.0,18.0,0,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.0,0.594139194139194,2.334682007350055,2.9288212014892494,0.0,0.20285949645443896,0.797140503545561
697593ae547a2b541d110bc0,69758a65547a2b541d10f4ed,,unreal_1769313198198,0.2307692307692307,0.1666666666666666,0.0888888888888888,0.0106382978723404,0.0149253731343283,0.3114754098360656,0.6374596857740135,0.6721311475409837,0.4262295081967213,0.0,False,69758a65547a2b541d10f4ed,unreal_1769313198198,2026-01-25T09:23:18.198Z,3,14,4,1,18.666666666666664,9.5,10699.930290551947,20.5,13.0,0,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.33703908084273426,0.4863247863247861,1.7358203415117184,2.5591842086792385,0.13169785891132696,0.19003117660520888,0.6782709644834642
697593cc547a2b541d110c9b,69758a65547a2b541d10f4ed,,unreal_1769313228207,0.3846153846153846,0.1904761904761904,0.1333333333333333,0.0531914893617021,0.0746268656716417,0.1967213114754098,0.5280278670470182,0.7704918032786886,0.5245901639344263,0.0666666666666666,False,69758a65547a2b541d10f4ed,unreal_1769313228207,2026-01-25T09:23:48.207Z,5,16,6,5,93.33333333333331,6.0,8863.088121426497,23.5,16.0,1,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.3912063331754202,0.7084249084249084,1.823109834260133,2.9227410758604617,0.13384912416856773,0.24238373842826513,0.6237671374031671
697593ea547a2b541d110d93,69758a65547a2b541d10f4ed,,unreal_1769313258229,0.1538461538461538,0.0714285714285714,0.0666666666666666,0.0638297872340425,0.0895522388059701,0.3770491803278689,0.5162239016064302,0.6065573770491803,0.3442622950819672,0.0666666666666666,False,69758a65547a2b541d10f4ed,unreal_1769313258229,2026-01-25T09:24:18.229Z,2,6,3,6,111.99999999999996,11.5,8664.955423492795,18.5,10.5,1,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.5970978730345482,0.2919413919413918,1.4670435737375778,2.356082838713518,0.25342821704884494,0.12390964661531143,0.6226621363358436
69759408547a2b541d110e02,69758a65547a2b541d10f4ed,,unreal_1769313288216,0.2307692307692307,0.1071428571428571,0.1555555555555555,0.0106382978723404,0.0149253731343283,0.0163934426229508,0.513629632539101,0.9672131147540984,0.3278688524590164,0.0,False,69758a65547a2b541d10f4ed,unreal_1769313288216,2026-01-25T09:24:48.216Z,3,9,7,1,18.666666666666664,0.5,8621.409927526798,29.5,10.0,0,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.0419571136296195,0.4934676434676433,1.8087115997522158,2.3441363568494786,0.01789875128510438,0.21051149265517313,0.7715897560597225
69759426547a2b541d110e70,69758a65547a2b541d10f4ed,,unreal_1769313318221,0.3076923076923077,0.0833333333333333,0.1555555555555555,0.0531914893617021,0.0746268656716417,0.2459016393442623,0.5156402830108824,0.7540983606557378,0.5081967213114754,0.0666666666666666,False,69758a65547a2b541d10f4ed,unreal_1769313318221,2026-01-25T09:25:18.221Z,4,7,7,5,93.33333333333331,7.5,8655.15923021502,23.0,15.5,1,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.44038666104427265,0.5465811965811965,1.7779353649780956,2.764903222603565,0.15927742332680403,0.19768547127176103,0.6430371054014349
69759448547a2b541d110f4d,69758a65547a2b541d10f4ed,,unreal_1769313352503,0.5384615384615385,0.2619047619047618,0.2444444444444444,0.0,0.0,0.0,0.6506383105282608,0.9672131147540984,0.4426229508196722,0.0,False,69758a65547a2b541d10f4ed,unreal_1769313352503,2026-01-25T09:25:52.503Z,7,22,11,0,0.0,0.0,10921.13701051036,29.5,13.5,0,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.0,1.0448107448107449,2.0604743761020314,3.105285120912776,0.0,0.3364620974011012,0.6635379025988989
69759466547a2b541d11102e,69758a65547a2b541d10f4ed,,unreal_1769313382493,0.3076923076923077,0.0714285714285714,0.1333333333333333,0.0,0.0,0.0,0.7245415138211552,1.0,0.5901639344262295,0.0,False,69758a65547a2b541d10f4ed,unreal_1769313382493,2026-01-25T09:26:22.493Z,4,6,6,0,0.0,0.0,12161.621924505049,30.5,18.0,0,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.0,0.5124542124542124,2.3147054482473846,2.827159660701597,0.0,0.18126115039680502,0.818738849603195
69759484547a2b541d11110a,69758a65547a2b541d10f4ed,,unreal_1769313412499,0.0,0.238095238095238,0.2,0.0,0.0,0.0,0.7008560227314653,0.9836065573770492,0.4754098360655738,0.0,False,69758a65547a2b541d10f4ed,unreal_1769313412499,2026-01-25T09:26:52.499Z,0,20,9,0,0.0,0.0,11764.05465991882,30.0,14.5,0,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.0,0.438095238095238,2.159872416174088,2.597967654269326,0.0,0.16862998173795646,0.8313700182620436
697594a2547a2b541d1111e4,69758a65547a2b541d10f4ed,,unreal_1769313442505,0.1538461538461538,0.0476190476190476,0.0222222222222222,0.0851063829787234,0.1194029850746268,0.4098360655737705,0.5228354912244361,0.5573770491803279,0.4590163934426229,0.0666666666666666,False,69758a65547a2b541d10f4ed,unreal_1769313442505,2026-01-25T09:27:22.505Z,2,4,1,8,149.3333333333333,12.5,8775.932712882479,17.0,14.0,1,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.6810121002937872,0.22368742368742361,1.539228933847387,2.443928457828598,0.27865467915491215,0.09152781169632408,0.6298175091487638
697594c0547a2b541d1112c0,69758a65547a2b541d10f4ed,,unreal_1769313472489,0.3076923076923077,0.1428571428571428,0.1111111111111111,0.0425531914893617,0.0597014925373134,0.360655737704918,0.5207611925154745,0.639344262295082,0.4426229508196722,0.0666666666666666,False,69758a65547a2b541d10f4ed,unreal_1769313472489,2026-01-25T09:27:52.489Z,4,12,5,4,74.66666666666666,11.0,8741.115057612686,19.5,13.5,1,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.5295770883982597,0.5616605616605617,1.6027284056302287,2.6939660556890503,0.19657897592284504,0.20848835881746206,0.5949326652596928
697594de547a2b541d11139c,69758a65547a2b541d10f4ed,,unreal_1769313502503,0.3076923076923077,0.0952380952380952,0.1555555555555555,0.0638297872340425,0.0895522388059701,0.3442622950819672,0.4772765414015876,0.639344262295082,0.3770491803278689,0.0666666666666666,False,69758a65547a2b541d10f4ed,unreal_1769313502503,2026-01-25T09:28:22.503Z,4,8,7,6,111.99999999999996,10.5,8011.213628532337,19.5,11.5,1,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.5643109877886464,0.5584859584859585,1.4936699840245384,2.6164669302991435,0.21567671322493195,0.21345041743833781,0.5708728693367302
697594fc547a2b541d11147f,69758a65547a2b541d10f4ed,,unreal_1769313532500,0.1538461538461538,0.0476190476190476,0.0444444444444444,0.0531914893617021,0.0746268656716417,0.4098360655737705,0.4447302999864264,0.5737704918032788,0.4098360655737705,0.0666666666666666,False,69758a65547a2b541d10f4ed,unreal_1769313532500,2026-01-25T09:28:52.500Z,2,4,2,5,93.33333333333331,12.5,7464.91631415573,17.5,12.5,1,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.604321087273781,0.2459096459096458,1.4283368573634756,2.2785675905469023,0.2652197326868551,0.10792291039767775,0.6268573569154672
6975951a547a2b541d11156c,69758a65547a2b541d10f4ed,,unreal_1769313562483,0.3846153846153846,0.1666666666666666,0.4444444444444445,0.0638297872340425,0.0895522388059701,0.2295081967213114,0.4342684656043282,0.7377049180327869,0.2950819672131147,0.0,False,69758a65547a2b541d10f4ed,unreal_1769313562483,2026-01-25T09:29:22.483Z,5,14,20,6,111.99999999999996,7.0,7289.311642836272,22.5,9.0,0,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.382890222761324,0.9957264957264957,1.46705535085023,2.8456720693380495,0.13455177316000105,0.34990907998690035,0.5155391468530987
69759538547a2b541d11164e,69758a65547a2b541d10f4ed,,unreal_1769313592501,0.1538461538461538,0.1785714285714285,0.2,0.0212765957446808,0.0298507462686567,0.1147540983606557,0.7112532815273571,0.8688524590163935,0.5737704918032788,0.0666666666666666,False,69758a65547a2b541d10f4ed,unreal_1769313592501,2026-01-25T09:29:52.501Z,2,15,9,2,37.33333333333333,3.5,11938.575412856771,26.5,17.5,1,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.23254810704065978,0.5324175824175823,2.153876232347029,2.9188419218052712,0.0796713605157594,0.18240713155452007,0.7379215079297204
69759556547a2b541d1116d4,69758a65547a2b541d10f4ed,,unreal_1769313622513,0.1538461538461538,0.0595238095238095,0.4,0.0425531914893617,0.0597014925373134,0.3278688524590164,0.3088371266851935,0.6557377049180328,0.1475409836065573,0.0666666666666666,False,69758a65547a2b541d10f4ed,unreal_1769313622513,2026-01-25T09:30:22.513Z,2,5,18,4,74.66666666666666,10.0,5183.913273909256,20.0,4.5,1,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.4967902031523581,0.6133699633699633,1.1121158152097836,2.222275981732105,0.22355018334183033,0.276009806348123,0.5004400103100466
69759574547a2b541d1117c5,69758a65547a2b541d10f4ed,,unreal_1769313652513,0.1538461538461538,0.0476190476190476,0.0444444444444444,0.0638297872340425,0.0895522388059701,0.4918032786885246,0.5023951235424892,0.5081967213114754,0.4098360655737705,0.0666666666666666,False,69758a65547a2b541d10f4ed,unreal_1769313652513,2026-01-25T09:30:52.513Z,2,4,2,6,111.99999999999996,15.0,8432.835707391816,15.5,12.5,1,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.7118519713952038,0.2459096459096458,1.420427910427735,2.3781895277325846,0.29932516441357737,0.10340203883754429,0.5972727967488783
69759592547a2b541d1118a3,69758a65547a2b541d10f4ed,,unreal_1769313682505,0.6153846153846154,0.3214285714285714,0.2666666666666666,0.0212765957446808,0.0298507462686567,0.0655737704918032,0.6681439566233713,0.9016393442622952,0.5409836065573771,0.0,False,69758a65547a2b541d10f4ed,unreal_1769313682505,2026-01-25T09:31:22.505Z,8,27,12,2,37.33333333333333,2.0,11214.973933987836,27.5,16.5,0,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.1167011125051407,1.2034798534798534,2.1107669074430433,3.430947873428037,0.03401424819332466,0.35077182687634206,0.6152139249303333
697595b0547a2b541d11197f,69758a65547a2b541d10f4ed,,unreal_1769313712505,0.2307692307692307,0.1547619047619047,0.0666666666666666,0.1276595744680851,0.1492537313432835,0.6557377049180328,0.3483726190166267,0.3442622950819672,0.3278688524590164,0.1333333333333333,False,69758a65547a2b541d10f4ed,unreal_1769313712505,2026-01-25T09:31:52.505Z,3,13,3,12,186.6666666666666,20.0,5847.527022965935,10.5,10.0,2,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,1.0659843440627348,0.452197802197802,1.0205037665576102,2.538685912818147,0.41989611187443265,0.17812278388381877,0.4019811042417486
697595ce547a2b541d111aca,69758a65547a2b541d10f4ed,,unreal_1769313742516,0.3846153846153846,0.2619047619047618,0.2222222222222222,0.0,0.0,0.0,0.713128415025514,0.9836065573770492,0.4918032786885246,0.0,False,69758a65547a2b541d10f4ed,unreal_1769313742516,2026-01-25T09:32:22.516Z,5,22,10,0,0.0,0.0,11970.050027116333,30.0,15.0,0,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.0,0.8687423687423687,2.188538251091088,3.0572806198334566,0.0,0.2841552597777867,0.7158447402222132
697595ec547a2b541d111c13,69758a65547a2b541d10f4ed,,unreal_1769313772500,0.1538461538461538,0.0357142857142857,0.0222222222222222,0.0319148936170212,0.044776119402985,0.1475409836065573,0.8144308679054825,0.8360655737704918,0.7868852459016393,0.0,False,69758a65547a2b541d10f4ed,unreal_1769313772500,2026-01-25T09:32:52.500Z,2,3,1,3,55.99999999999999,4.5,13670.438629356271,25.5,24.0,0,0,0,0,69758a65547a2b541d10f4ed,True,key_tyylvyg7a,2026-01-25T08:43:41.360Z,0,0.22423199662656348,0.2117826617826617,2.4373816875776138,2.873396345986839,0.07803726657470683,0.07370464644686081,0.8482580869784324
