_id_x,userId,timestamp,sessionId,itemsCollected,pickupAttempts,timeNearInteractables,enemiesHit,damageDone,timeInCombat,distanceTraveled,timeOutOfCombat,timeSprinting,kills,died,rawJson.user_id,rawJson.session_id,rawJson.timestamp,rawJson.items_collected,rawJson.pickup_attempts,rawJson.time_near_interactables,rawJson.enemies_hit,rawJson.damage_done,rawJson.time_in_combat,rawJson.distance_traveled,rawJson.time_out_of_combat,rawJson.time_sprinting,rawJson.kills,rawJson.deaths,__v_x,death_count,_id_y,consentAgreed,apiKey,createdAt,__v_y
697509625d8e98b89f0aa638,697508c85d8e98b89f0aa5f3,1769297594.274,unreal_1769277794274,0.07692307692307693,0.03571428571428571,0.2888888888888889,0.0,0.0,0.0,0.5104520581297689,0.9836065573770493,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769277794274,2026-01-24T23:33:14.274Z,1,3,13,0,0.0,0.0,8568.073496327055,30.0,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
697509805d8e98b89f0aa66a,697508c85d8e98b89f0aa5f3,1769297624.284,unreal_1769277824284,0.07692307692307693,0.011904761904761904,0.044444444444444446,0.02127659574468085,0.029850746268656712,0.19672131147540983,0.44422950522291055,0.7704918032786886,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769277824284,2026-01-24T23:33:44.284Z,1,1,2,2,37.33333333333333,6.0,7456.510340916831,23.5,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
6975099e5d8e98b89f0aa6a0,697508c85d8e98b89f0aa5f3,1769297654.33,unreal_1769277854330,0.0,0.0,0.0,0.11702127659574468,0.13432835820895517,0.639344262295082,0.3249795763240941,0.3442622950819672,0.0,0.13333333333333333,False,697508c85d8e98b89f0aa5f3,unreal_1769277854330,2026-01-24T23:34:14.330Z,0,0,0,11,167.99999999999994,19.5,5454.868582471645,10.5,0.0,2,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
697509bc5d8e98b89f0aa6e5,697508c85d8e98b89f0aa5f3,1769297684.277,unreal_1769277884277,0.0,0.0,0.0,0.0851063829787234,0.10447761194029848,0.4426229508196722,0.43109324937737753,0.5573770491803279,0.0,0.06666666666666667,False,697508c85d8e98b89f0aa5f3,unreal_1769277884277,2026-01-24T23:34:44.277Z,0,0,0,8,130.66666666666663,13.5,7236.014794354711,17.0,0.0,1,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
697509da5d8e98b89f0aa72d,697508c85d8e98b89f0aa5f3,1769297714.296,unreal_1769277914296,0.0,0.0,0.0,0.07446808510638298,0.09594882729211084,0.6721311475409837,0.25475356133413324,0.29508196721311475,0.0,0.06666666666666667,False,697508c85d8e98b89f0aa5f3,unreal_1769277914296,2026-01-24T23:35:14.296Z,0,0,0,7,119.99999999999996,20.5,4276.106251700156,9.0,0.0,1,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750a155d8e98b89f0aa78e,697508c85d8e98b89f0aa5f3,1769297773.86,unreal_1769277973860,0.0,0.0,0.48888888888888893,0.0,0.0,0.0,0.20355239189150864,0.9672131147540984,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769277973860,2026-01-24T23:36:13.860Z,0,0,22,0,0.0,0.0,3416.6810110818174,29.5,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750a335d8e98b89f0aa7db,697508c85d8e98b89f0aa5f3,1769297803.837,unreal_1769278003837,0.0,0.0,0.13333333333333333,0.0425531914893617,0.059701492537313425,0.36065573770491804,0.42932419624795304,0.639344262295082,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769278003837,2026-01-24T23:36:43.837Z,0,0,6,4,74.66666666666666,11.0,7206.320767285153,19.5,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750a515d8e98b89f0aa81f,697508c85d8e98b89f0aa5f3,1769297833.879,unreal_1769278033879,0.0,0.0,0.0,0.031914893617021274,0.029850746268656712,0.14754098360655737,0.5672771565722343,0.8360655737704918,0.0,0.06666666666666667,False,697508c85d8e98b89f0aa5f3,unreal_1769278033879,2026-01-24T23:37:13.879Z,0,0,0,3,37.33333333333333,4.5,9521.897880295524,25.5,0.0,1,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750a6f5d8e98b89f0aa867,697508c85d8e98b89f0aa5f3,1769297863.834,unreal_1769278063834,0.0,0.0,0.0,0.0425531914893617,0.059701492537313425,0.3278688524590164,0.4140895813150969,0.639344262295082,0.0,0.06666666666666667,False,697508c85d8e98b89f0aa5f3,unreal_1769278063834,2026-01-24T23:37:43.834Z,0,0,0,4,74.66666666666666,10.0,6950.603705606132,19.5,0.0,1,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750a8d5d8e98b89f0aa8bf,697508c85d8e98b89f0aa5f3,1769297893.832,unreal_1769278093832,0.0,0.023809523809523808,0.17777777777777778,0.11702127659574468,0.08315565031982942,0.3442622950819672,0.35431785230823015,0.639344262295082,0.0,0.06666666666666667,False,697508c85d8e98b89f0aa5f3,unreal_1769278093832,2026-01-24T23:38:13.832Z,0,2,8,11,104.0,10.5,5947.319344270121,19.5,0.0,1,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750aab5d8e98b89f0aa922,697508c85d8e98b89f0aa5f3,1769297923.842,unreal_1769278123842,0.0,0.047619047619047616,0.15555555555555556,0.05319148936170213,0.07462686567164177,0.29508196721311475,0.5264826262372525,0.7049180327868853,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769278123842,2026-01-24T23:38:43.842Z,0,4,7,5,93.33333333333331,9.0,8837.150843641577,21.5,0.0,0,0,0,1,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750adc5d8e98b89f0aaa3f,697508c85d8e98b89f0aa5f3,1769297972.57,unreal_1769278172570,0.07692307692307693,0.07142857142857142,0.4222222222222222,0.0,0.0,0.1639344262295082,0.36014200494729903,0.819672131147541,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769278172570,2026-01-24T23:39:32.570Z,1,6,19,0,0.0,5.0,6045.079294632948,25.0,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750afa5d8e98b89f0aab41,697508c85d8e98b89f0aa5f3,1769298002.589,unreal_1769278202589,0.0,0.0,0.0,0.06382978723404255,0.08528784648187632,0.4754098360655738,0.4565087501557121,0.5081967213114754,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769278202589,2026-01-24T23:40:02.589Z,0,0,0,6,106.66666666666664,14.5,7662.620731477541,15.5,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750b185d8e98b89f0aac55,697508c85d8e98b89f0aa5f3,1769298032.657,unreal_1769278232657,0.0,0.011904761904761904,0.044444444444444446,0.0,0.0,0.0,0.5811131648278659,0.9836065573770493,0.0,0.06666666666666667,False,697508c85d8e98b89f0aa5f3,unreal_1769278232657,2026-01-24T23:40:32.657Z,0,1,2,0,0.0,0.0,9754.138957086132,30.0,0.0,1,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750b365d8e98b89f0aad1e,697508c85d8e98b89f0aa5f3,1769298062.564,unreal_1769278262564,0.0,0.023809523809523808,0.4444444444444445,0.0,0.0,0.03278688524590164,0.44039744803280945,0.9508196721311476,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769278262564,2026-01-24T23:41:02.564Z,0,2,20,0,0.0,1.0,7392.188242251558,29.0,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750b545d8e98b89f0aade4,697508c85d8e98b89f0aa5f3,1769298092.587,unreal_1769278292587,0.0,0.0,0.0,0.06382978723404255,0.08955223880597012,0.4754098360655738,0.4238658191176233,0.5081967213114754,0.0,0.06666666666666667,False,697508c85d8e98b89f0aa5f3,unreal_1769278292587,2026-01-24T23:41:32.587Z,0,0,0,6,111.99999999999996,14.5,7114.700456075738,15.5,0.0,1,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750b725d8e98b89f0aaeb1,697508c85d8e98b89f0aa5f3,1769298122.576,unreal_1769278322576,0.0,0.0,0.26666666666666666,0.07446808510638298,0.10447761194029848,0.36065573770491804,0.3830982653137099,0.6229508196721312,0.0,0.06666666666666667,False,697508c85d8e98b89f0aa5f3,unreal_1769278322576,2026-01-24T23:42:02.576Z,0,0,12,7,130.66666666666663,11.0,6430.406227667323,19.0,0.0,1,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750b905d8e98b89f0aaf79,697508c85d8e98b89f0aa5f3,1769298152.559,unreal_1769278352559,0.07692307692307693,0.011904761904761904,0.13333333333333333,0.031914893617021274,0.044776119402985065,0.36065573770491804,0.4109245733450003,0.6229508196721312,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769278352559,2026-01-24T23:42:32.559Z,1,1,6,3,55.99999999999999,11.0,6897.478205429671,19.0,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750bae5d8e98b89f0ab0b9,697508c85d8e98b89f0aa5f3,1769298182.582,unreal_1769278382582,0.0,0.0,0.022222222222222223,0.0425531914893617,0.05117270788912579,0.24590163934426232,0.5190436699056716,0.7377049180327869,0.0,0.06666666666666667,False,697508c85d8e98b89f0aa5f3,unreal_1769278382582,2026-01-24T23:43:02.582Z,0,0,1,4,63.99999999999999,7.5,8712.285984014057,22.5,0.0,1,0,0,1,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750bea5d8e98b89f0ab2cb,697508c85d8e98b89f0aa5f3,1769298242.157,unreal_1769278442157,0.07692307692307693,0.03571428571428571,0.35555555555555557,0.0,0.0,0.0,0.49769436160456343,0.9836065573770493,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769278442157,2026-01-24T23:44:02.157Z,1,3,16,0,0.0,0.0,8353.932168594358,30.0,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750c085d8e98b89f0ab3aa,697508c85d8e98b89f0aa5f3,1769298272.034,unreal_1769278472034,0.0,0.0,0.0,0.0851063829787234,0.11940298507462682,0.5737704918032788,0.26245060558494804,0.39344262295081966,0.0,0.06666666666666667,False,697508c85d8e98b89f0aa5f3,unreal_1769278472034,2026-01-24T23:44:32.034Z,0,0,0,8,149.3333333333333,17.5,4405.303185663143,12.0,0.0,1,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750c265d8e98b89f0ab479,697508c85d8e98b89f0aa5f3,1769298302.041,unreal_1769278502041,0.0,0.0,0.0,0.10638297872340426,0.1492537313432835,0.7213114754098361,0.32828628501261947,0.27868852459016397,0.0,0.06666666666666667,False,697508c85d8e98b89f0aa5f3,unreal_1769278502041,2026-01-24T23:45:02.041Z,0,0,0,10,186.6666666666666,22.0,5510.37256687722,8.5,0.0,1,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750c445d8e98b89f0ab546,697508c85d8e98b89f0aa5f3,1769298332.055,unreal_1769278532055,0.0,0.0,0.0,0.07446808510638298,0.10447761194029848,0.5245901639344263,0.39384862467834364,0.4426229508196722,0.0,0.2,False,697508c85d8e98b89f0aa5f3,unreal_1769278532055,2026-01-24T23:45:32.055Z,0,0,0,7,130.66666666666663,16.0,6610.853867521277,13.5,0.0,3,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750c625d8e98b89f0ab615,697508c85d8e98b89f0aa5f3,1769298362.033,unreal_1769278562033,0.15384615384615385,0.08333333333333333,0.48888888888888893,0.0,0.0,0.0,0.4198156935386691,1.0,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769278562033,2026-01-24T23:46:02.033Z,2,7,22,0,0.0,0.0,7046.718021531392,30.5,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750c805d8e98b89f0ab740,697508c85d8e98b89f0aa5f3,1769298392.114,unreal_1769278592114,0.0,0.0,0.0,0.0,0.0,0.0,0.6891569191024675,0.9836065573770493,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769278592114,2026-01-24T23:46:32.114Z,0,0,0,0,0.0,0.0,11567.682095369542,30.0,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750c9e5d8e98b89f0ab872,697508c85d8e98b89f0aa5f3,1769298422.092,unreal_1769278622092,0.0,0.0,0.17777777777777778,0.0,0.0,0.0,0.623787409163666,0.9836065573770493,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769278622092,2026-01-24T23:47:02.092Z,0,0,8,0,0.0,0.0,10470.43749295451,30.0,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750cbc5d8e98b89f0ab9a8,697508c85d8e98b89f0aa5f3,1769298452.047,unreal_1769278652047,0.0,0.011904761904761904,0.5777777777777778,0.0,0.0,0.0,0.2945240597663795,0.9836065573770493,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769278652047,2026-01-24T23:47:32.047Z,0,1,26,0,0.0,0.0,4943.664640633946,30.0,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750cda5d8e98b89f0abadc,697508c85d8e98b89f0aa5f3,1769298482.05,unreal_1769278682050,0.0,0.0,0.0,0.0,0.0,0.0,0.4102695118790827,0.9836065573770493,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769278682050,2026-01-24T23:48:02.050Z,0,0,0,0,0.0,0.0,6886.482824580082,30.0,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750cf85d8e98b89f0abc07,697508c85d8e98b89f0aa5f3,1769298512.053,unreal_1769278712053,0.0,0.0,0.0,0.0,0.0,0.0,0.6518893148773017,0.9672131147540984,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769278712053,2026-01-24T23:48:32.053Z,0,0,0,0,0.0,0.0,10942.135451081016,29.5,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750d165d8e98b89f0abd3e,697508c85d8e98b89f0aa5f3,1769298542.151,unreal_1769278742151,0.0,0.0,0.0,0.0,0.0,0.0,0.6430967385102345,1.0,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769278742151,2026-01-24T23:49:02.151Z,0,0,0,0,0.0,0.0,10794.549719306087,30.5,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750d585d8e98b89f0abefc,697508c85d8e98b89f0aa5f3,1769298608.445,unreal_1769278808445,0.07692307692307693,0.047619047619047616,0.24444444444444446,0.0,0.0,0.0,0.4670510339604409,0.9836065573770493,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769278808445,2026-01-24T23:50:08.445Z,1,4,11,0,0.0,0.0,7839.575767742851,30.0,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750d765d8e98b89f0abfc2,697508c85d8e98b89f0aa5f3,1769298638.329,unreal_1769278838329,0.0,0.0,0.37777777777777777,0.0,0.0,0.0,0.4933290596412084,0.9672131147540984,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769278838329,2026-01-24T23:50:38.329Z,0,0,17,0,0.0,0.0,8280.659414650092,29.5,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750d945d8e98b89f0ac089,697508c85d8e98b89f0aa5f3,1769298668.327,unreal_1769278868327,0.0,0.0,0.2,0.06382978723404255,0.08955223880597012,0.36065573770491804,0.4694871524212075,0.6229508196721312,0.0,0.06666666666666667,False,697508c85d8e98b89f0aa5f3,unreal_1769278868327,2026-01-24T23:51:08.327Z,0,0,9,6,111.99999999999996,11.0,7880.466663734303,19.0,0.0,1,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750db25d8e98b89f0ac1cd,697508c85d8e98b89f0aa5f3,1769298698.335,unreal_1769278898335,0.07692307692307693,0.011904761904761904,0.3111111111111111,0.0,0.0,0.0,0.5055879113428452,0.9836065573770493,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769278898335,2026-01-24T23:51:38.335Z,1,1,14,0,0.0,0.0,8486.427499404284,30.0,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750dd05d8e98b89f0ac295,697508c85d8e98b89f0aa5f3,1769298728.331,unreal_1769278928331,0.0,0.0,0.26666666666666666,0.10638297872340426,0.08742004264392322,0.27868852459016397,0.2653201671510396,0.7049180327868853,0.0,0.06666666666666667,False,697508c85d8e98b89f0aa5f3,unreal_1769278928331,2026-01-24T23:52:08.331Z,0,0,12,10,109.33333333333331,8.5,4453.469539405726,21.5,0.0,1,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750dee5d8e98b89f0ac364,697508c85d8e98b89f0aa5f3,1769298758.461,unreal_1769278958461,0.07692307692307693,0.023809523809523808,0.4444444444444445,0.14893617021276595,0.08315565031982938,0.39344262295081966,0.19157966080254776,0.6065573770491803,0.0,0.06666666666666667,False,697508c85d8e98b89f0aa5f3,unreal_1769278958461,2026-01-24T23:52:38.461Z,1,2,20,14,103.99999999999996,12.0,3215.71553687484,18.5,0.0,1,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750e0c5d8e98b89f0ac493,697508c85d8e98b89f0aa5f3,1769298788.345,unreal_1769278988345,0.0,0.0,0.2888888888888889,0.0,0.0,0.0,0.49239069330272317,0.9672131147540984,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769278988345,2026-01-24T23:53:08.345Z,0,0,13,0,0.0,0.0,8264.908686199553,29.5,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750e2a5d8e98b89f0ac5bf,697508c85d8e98b89f0aa5f3,1769298818.339,unreal_1769279018339,0.07692307692307693,0.011904761904761904,0.5555555555555556,0.13829787234042554,0.11513859275053302,0.3442622950819672,0.385473086154745,0.6557377049180328,0.0,0.06666666666666667,False,697508c85d8e98b89f0aa5f3,unreal_1769279018339,2026-01-24T23:53:38.339Z,1,1,25,13,143.99999999999997,10.5,6470.268226815978,20.0,0.0,1,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750e485d8e98b89f0ac6f5,697508c85d8e98b89f0aa5f3,1769298848.345,unreal_1769279048345,0.0,0.0,0.06666666666666667,0.0425531914893617,0.059701492537313425,0.42622950819672134,0.3791510850497692,0.5409836065573771,0.0,0.06666666666666667,False,697508c85d8e98b89f0aa5f3,unreal_1769279048345,2026-01-24T23:54:08.345Z,0,0,3,4,74.66666666666666,13.0,6364.151757602873,16.5,0.0,1,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750e665d8e98b89f0ac82f,697508c85d8e98b89f0aa5f3,1769298878.329,unreal_1769279078329,0.07692307692307693,0.011904761904761904,0.4666666666666667,0.09574468085106383,0.06609808102345414,0.18032786885245902,0.18370010296065703,0.8032786885245902,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769279078329,2026-01-24T23:54:38.329Z,1,1,21,9,82.66666666666666,5.5,3083.455063765499,24.5,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750ed45d8e98b89f0acb6b,697508c85d8e98b89f0aa5f3,1769298988.127,unreal_1769279188127,0.07692307692307693,0.011904761904761904,0.4,0.0,0.0,0.03278688524590164,0.45667733338994926,0.9508196721311476,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769279188127,2026-01-24T23:56:28.127Z,1,1,18,0,0.0,1.0,7665.450445881054,29.0,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750ef25d8e98b89f0accd3,697508c85d8e98b89f0aa5f3,1769299018.045,unreal_1769279218045,0.0,0.0,0.06666666666666667,0.07446808510638298,0.08955223880597012,0.22950819672131148,0.32144319432558355,0.7377049180327869,0.0,0.06666666666666667,False,697508c85d8e98b89f0aa5f3,unreal_1769279218045,2026-01-24T23:56:58.045Z,0,0,3,7,111.99999999999996,7.0,5395.509470500696,22.5,0.0,1,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750f105d8e98b89f0ace09,697508c85d8e98b89f0aa5f3,1769299048.129,unreal_1769279248129,0.07692307692307693,0.011904761904761904,0.22222222222222224,0.06382978723404255,0.08955223880597012,0.36065573770491804,0.29295642913925324,0.639344262295082,0.0,0.06666666666666667,False,697508c85d8e98b89f0aa5f3,unreal_1769279248129,2026-01-24T23:57:28.129Z,1,1,10,6,111.99999999999996,11.0,4917.351543812429,19.5,0.0,1,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750f2e5d8e98b89f0acf42,697508c85d8e98b89f0aa5f3,1769299078.031,unreal_1769279278031,0.07692307692307693,0.011904761904761904,0.26666666666666666,0.0,0.0,0.0,0.5123965104785118,0.9836065573770493,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769279278031,2026-01-24T23:57:58.031Z,1,1,12,0,0.0,0.0,8600.711645921701,30.0,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750f4c5d8e98b89f0ad023,697508c85d8e98b89f0aa5f3,1769299108.044,unreal_1769279308044,0.07692307692307693,0.011904761904761904,0.17777777777777778,0.07446808510638298,0.08955223880597012,0.24590163934426232,0.3938170685495296,0.7213114754098361,0.0,0.06666666666666667,False,697508c85d8e98b89f0aa5f3,unreal_1769279308044,2026-01-24T23:58:28.044Z,1,1,8,7,111.99999999999996,7.5,6610.324189510125,22.0,0.0,1,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750f6a5d8e98b89f0ad0ef,697508c85d8e98b89f0aa5f3,1769299138.117,unreal_1769279338117,0.07692307692307693,0.011904761904761904,0.17777777777777778,0.010638297872340425,0.014925373134328356,0.03278688524590164,0.5582782045475617,0.9672131147540984,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769279338117,2026-01-24T23:58:58.117Z,1,1,8,1,18.666666666666664,1.0,9370.848078243958,29.5,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750f885d8e98b89f0ad223,697508c85d8e98b89f0aa5f3,1769299168.049,unreal_1769279368049,0.0,0.0,0.0,0.11702127659574468,0.1641791044776119,0.7704918032786886,0.237457455307714,0.19672131147540983,0.0,0.06666666666666667,False,697508c85d8e98b89f0aa5f3,unreal_1769279368049,2026-01-24T23:59:28.049Z,0,0,0,11,205.3333333333333,23.5,3985.786513980632,6.0,0.0,1,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750fa65d8e98b89f0ad370,697508c85d8e98b89f0aa5f3,1769299198.033,unreal_1769279398033,0.0,0.0,0.022222222222222223,0.06382978723404255,0.08955223880597012,0.49180327868852464,0.4018218731361192,0.5081967213114754,0.0,0.13333333333333333,False,697508c85d8e98b89f0aa5f3,unreal_1769279398033,2026-01-24T23:59:58.033Z,0,0,1,6,111.99999999999996,15.0,6744.686962525333,15.5,0.0,2,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750fc45d8e98b89f0ad43c,697508c85d8e98b89f0aa5f3,1769299228.044,unreal_1769279428044,0.07692307692307693,0.03571428571428571,0.33333333333333337,0.0,0.0,0.0,0.47164199267811546,0.9672131147540984,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769279428044,2026-01-25T00:00:28.044Z,1,3,15,0,0.0,0.0,7916.636230297865,29.5,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
69750fe25d8e98b89f0ad50b,697508c85d8e98b89f0aa5f3,1769299258.05,unreal_1769279458050,0.07692307692307693,0.011904761904761904,0.06666666666666667,0.0,0.0,0.0,0.6976669640180406,1.0,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769279458050,2026-01-25T00:00:58.050Z,1,1,3,0,0.0,0.0,11710.52546162185,30.5,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
697510005d8e98b89f0ad647,697508c85d8e98b89f0aa5f3,1769299288.095,unreal_1769279488095,0.0,0.0,0.3111111111111111,0.10638297872340426,0.08315565031982942,0.27868852459016397,0.36111378135936023,0.6885245901639344,0.0,0.06666666666666667,False,697508c85d8e98b89f0aa5f3,unreal_1769279488095,2026-01-25T00:01:28.095Z,0,0,14,10,104.0,8.5,6061.390820050328,21.0,0.0,1,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
6975101e5d8e98b89f0ad711,697508c85d8e98b89f0aa5f3,1769299318.044,unreal_1769279518044,0.07692307692307693,0.011904761904761904,0.2888888888888889,0.0425531914893617,0.059701492537313425,0.21311475409836067,0.41847079729265985,0.7868852459016393,0.0,0.0,False,697508c85d8e98b89f0aa5f3,unreal_1769279518044,2026-01-25T00:01:58.044Z,1,1,13,4,74.66666666666666,6.5,7024.143580509524,24.0,0.0,0,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
6975103c5d8e98b89f0ad7e1,697508c85d8e98b89f0aa5f3,1769299348.053,unreal_1769279548053,0.0,0.0,0.0,0.10638297872340426,0.11940298507462682,0.5737704918032788,0.357828279489049,0.4098360655737705,0.0,0.13333333333333333,False,697508c85d8e98b89f0aa5f3,unreal_1769279548053,2026-01-25T00:02:28.053Z,0,0,0,10,149.3333333333333,17.5,6006.242797726182,12.5,0.0,2,0,0,0,697508c85d8e98b89f0aa5f3,True,key_vlonv786m,2026-01-24T23:30:40.459Z,0
